TIME,GEO_NAME,GEO,SE_LEVELS,SE_SECTOR,TONNES PER HECTARE
2016,DE279,Neu-Ulm,Moderate,Agricultural areas (excluding pastures),6.7
2016,DE279,Neu-Ulm,Severe,Agricultural areas (excluding pastures),14
2016,DE279,Neu-Ulm,Total,Pastures and natural grassland,0.9
2016,DE279,Neu-Ulm,Moderate,Pastures and natural grassland,6.3
2016,DE279,Neu-Ulm,Severe,Pastures and natural grassland,0
2016,DE27A,Lindau (Bodensee),Total,Agricultural areas (excluding pastures),5.4
2016,DE27A,Lindau (Bodensee),Moderate,Agricultural areas (excluding pastures),7.1
2016,DE27A,Lindau (Bodensee),Severe,Agricultural areas (excluding pastures),14.1
2016,DE27A,Lindau (Bodensee),Total,Pastures and natural grassland,3.7
2016,DE27A,Lindau (Bodensee),Moderate,Pastures and natural grassland,6.9
2016,DE27A,Lindau (Bodensee),Severe,Pastures and natural grassland,13
2016,DE27B,Ostallgäu,Total,Agricultural areas (excluding pastures),2.9
2016,DE27B,Ostallgäu,Moderate,Agricultural areas (excluding pastures),7
2016,DE27B,Ostallgäu,Severe,Agricultural areas (excluding pastures),14.5
2016,DE27B,Ostallgäu,Total,Pastures and natural grassland,2.3
2016,DE27B,Ostallgäu,Moderate,Pastures and natural grassland,6.8
2016,DE27B,Ostallgäu,Severe,Pastures and natural grassland,12.9
2016,DE27C,Unterallgäu,Total,Agricultural areas (excluding pastures),1.6
2016,DE27C,Unterallgäu,Moderate,Agricultural areas (excluding pastures),6.9
2016,DE27C,Unterallgäu,Severe,Agricultural areas (excluding pastures),13.4
2016,DE27C,Unterallgäu,Total,Pastures and natural grassland,1.6
2016,DE27C,Unterallgäu,Moderate,Pastures and natural grassland,6.5
2016,DE27C,Unterallgäu,Severe,Pastures and natural grassland,12.9
2016,DE27D,Donau-Ries,Total,Agricultural areas (excluding pastures),2.4
2016,DE27D,Donau-Ries,Moderate,Agricultural areas (excluding pastures),6.8
2016,DE27D,Donau-Ries,Severe,Agricultural areas (excluding pastures),13
2016,DE27D,Donau-Ries,Total,Pastures and natural grassland,1.1
2016,DE27D,Donau-Ries,Moderate,Pastures and natural grassland,6.1
2016,DE27D,Donau-Ries,Severe,Pastures and natural grassland,11.8
2016,DE27E,Oberallgäu,Total,Agricultural areas (excluding pastures),7.4
2016,DE27E,Oberallgäu,Moderate,Agricultural areas (excluding pastures),7.4
2016,DE27E,Oberallgäu,Severe,Agricultural areas (excluding pastures),14.9
2016,DE27E,Oberallgäu,Total,Pastures and natural grassland,4.4
2016,DE27E,Oberallgäu,Moderate,Pastures and natural grassland,7
2016,DE27E,Oberallgäu,Severe,Pastures and natural grassland,14.1
2016,DE300,Berlin,Total,Agricultural areas (excluding pastures),0.6
2016,DE300,Berlin,Moderate,Agricultural areas (excluding pastures),6.6
2016,DE300,Berlin,Severe,Agricultural areas (excluding pastures),0
2016,DE300,Berlin,Total,Agricultural areas (excluding pastures),0.6
2016,DE300,Berlin,Moderate,Agricultural areas (excluding pastures),6.6
2016,DE300,Berlin,Severe,Agricultural areas (excluding pastures),0
2016,DE300,Berlin,Total,Pastures and natural grassland,0.3
2016,DE300,Berlin,Moderate,Pastures and natural grassland,5.1
2016,DE300,Berlin,Severe,Pastures and natural grassland,0
2016,DE300,Berlin,Total,Pastures and natural grassland,0.3
2016,DE300,Berlin,Moderate,Pastures and natural grassland,5.1
2016,DE300,Berlin,Severe,Pastures and natural grassland,0
2016,DE40,Brandenburg,Total,Agricultural areas (excluding pastures),0.5
2016,DE40,Brandenburg,Moderate,Agricultural areas (excluding pastures),6.2
2016,DE40,Brandenburg,Severe,Agricultural areas (excluding pastures),12
2016,DE40,Brandenburg,Total,Pastures and natural grassland,0.2
2016,DE40,Brandenburg,Moderate,Pastures and natural grassland,6.4
2016,DE40,Brandenburg,Severe,Pastures and natural grassland,13.4
2016,DE401,"Brandenburg an der Havel, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),0.3
2016,DE401,"Brandenburg an der Havel, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),0
2016,DE401,"Brandenburg an der Havel, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),0
2016,DE401,"Brandenburg an der Havel, Kreisfreie Stadt",Total,Pastures and natural grassland,0.1
2016,DE401,"Brandenburg an der Havel, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2016,DE401,"Brandenburg an der Havel, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE402,"Cottbus, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),0.4
2016,DE402,"Cottbus, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),0
2016,DE402,"Cottbus, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),0
2016,DE402,"Cottbus, Kreisfreie Stadt",Total,Pastures and natural grassland,0.1
2016,DE402,"Cottbus, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2016,DE402,"Cottbus, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE403,"Frankfurt (Oder), Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),0.8
2016,DE403,"Frankfurt (Oder), Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.1
2016,DE403,"Frankfurt (Oder), Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),10.9
2016,DE403,"Frankfurt (Oder), Kreisfreie Stadt",Total,Pastures and natural grassland,0.4
2016,DE403,"Frankfurt (Oder), Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2016,DE403,"Frankfurt (Oder), Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE404,"Potsdam, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),0.4
2016,DE404,"Potsdam, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),0
2016,DE404,"Potsdam, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),0
2016,DE404,"Potsdam, Kreisfreie Stadt",Total,Pastures and natural grassland,0.2
2016,DE404,"Potsdam, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2016,DE404,"Potsdam, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE405,Barnim,Total,Agricultural areas (excluding pastures),0.6
2016,DE405,Barnim,Moderate,Agricultural areas (excluding pastures),6.3
2016,DE405,Barnim,Severe,Agricultural areas (excluding pastures),12.6
2016,DE405,Barnim,Total,Pastures and natural grassland,0.3
2016,DE405,Barnim,Moderate,Pastures and natural grassland,7.1
2016,DE405,Barnim,Severe,Pastures and natural grassland,0
2016,DE406,Dahme-Spreewald,Total,Agricultural areas (excluding pastures),0.4
2016,DE406,Dahme-Spreewald,Moderate,Agricultural areas (excluding pastures),5.7
2016,DE406,Dahme-Spreewald,Severe,Agricultural areas (excluding pastures),0
2016,DE406,Dahme-Spreewald,Total,Pastures and natural grassland,0.2
2016,DE406,Dahme-Spreewald,Moderate,Pastures and natural grassland,0
2016,DE406,Dahme-Spreewald,Severe,Pastures and natural grassland,0
2016,DE407,Elbe-Elster,Total,Agricultural areas (excluding pastures),0.5
2016,DE407,Elbe-Elster,Moderate,Agricultural areas (excluding pastures),6.2
2016,DE407,Elbe-Elster,Severe,Agricultural areas (excluding pastures),12.3
2016,DE407,Elbe-Elster,Total,Pastures and natural grassland,0.2
2016,DE407,Elbe-Elster,Moderate,Pastures and natural grassland,0
2016,DE407,Elbe-Elster,Severe,Pastures and natural grassland,0
2016,DE408,Havelland,Total,Agricultural areas (excluding pastures),0.4
2016,DE408,Havelland,Moderate,Agricultural areas (excluding pastures),5.9
2016,DE408,Havelland,Severe,Agricultural areas (excluding pastures),0
2016,DE408,Havelland,Total,Pastures and natural grassland,0.1
2016,DE408,Havelland,Moderate,Pastures and natural grassland,0
2016,DE408,Havelland,Severe,Pastures and natural grassland,0
2016,DE409,Märkisch-Oderland,Total,Agricultural areas (excluding pastures),0.5
2016,DE409,Märkisch-Oderland,Moderate,Agricultural areas (excluding pastures),6.3
2016,DE409,Märkisch-Oderland,Severe,Agricultural areas (excluding pastures),11.8
2016,DE409,Märkisch-Oderland,Total,Pastures and natural grassland,0.3
2016,DE409,Märkisch-Oderland,Moderate,Pastures and natural grassland,6.8
2016,DE409,Märkisch-Oderland,Severe,Pastures and natural grassland,19.2
2016,DE40A,Oberhavel,Total,Agricultural areas (excluding pastures),0.4
2016,DE40A,Oberhavel,Moderate,Agricultural areas (excluding pastures),5.9
2016,DE40A,Oberhavel,Severe,Agricultural areas (excluding pastures),11.5
2016,DE40A,Oberhavel,Total,Pastures and natural grassland,0.2
2016,DE40A,Oberhavel,Moderate,Pastures and natural grassland,0
2016,DE40A,Oberhavel,Severe,Pastures and natural grassland,0
2016,DE40B,Oberspreewald-Lausitz,Total,Agricultural areas (excluding pastures),0.5
2016,DE40B,Oberspreewald-Lausitz,Moderate,Agricultural areas (excluding pastures),6.2
2016,DE40B,Oberspreewald-Lausitz,Severe,Agricultural areas (excluding pastures),0
2016,DE40B,Oberspreewald-Lausitz,Total,Pastures and natural grassland,0.3
2016,DE40B,Oberspreewald-Lausitz,Moderate,Pastures and natural grassland,6.2
2016,DE40B,Oberspreewald-Lausitz,Severe,Pastures and natural grassland,10.5
2016,DE40C,Oder-Spree,Total,Agricultural areas (excluding pastures),0.5
2016,DE40C,Oder-Spree,Moderate,Agricultural areas (excluding pastures),6
2016,DE40C,Oder-Spree,Severe,Agricultural areas (excluding pastures),14.1
2016,DE40C,Oder-Spree,Total,Pastures and natural grassland,0.2
2016,DE40C,Oder-Spree,Moderate,Pastures and natural grassland,6.6
2016,DE40C,Oder-Spree,Severe,Pastures and natural grassland,0
2016,DE40D,Ostprignitz-Ruppin,Total,Agricultural areas (excluding pastures),0.4
2016,DE40D,Ostprignitz-Ruppin,Moderate,Agricultural areas (excluding pastures),6.5
2016,DE40D,Ostprignitz-Ruppin,Severe,Agricultural areas (excluding pastures),11
2016,DE40D,Ostprignitz-Ruppin,Total,Pastures and natural grassland,0.2
2016,DE40D,Ostprignitz-Ruppin,Moderate,Pastures and natural grassland,0
2016,DE40D,Ostprignitz-Ruppin,Severe,Pastures and natural grassland,0
2016,DE40E,Potsdam-Mittelmark,Total,Agricultural areas (excluding pastures),0.5
2016,DE40E,Potsdam-Mittelmark,Moderate,Agricultural areas (excluding pastures),6.1
2016,DE40E,Potsdam-Mittelmark,Severe,Agricultural areas (excluding pastures),11
2016,DE40E,Potsdam-Mittelmark,Total,Pastures and natural grassland,0.2
2016,DE40E,Potsdam-Mittelmark,Moderate,Pastures and natural grassland,0
2016,DE40E,Potsdam-Mittelmark,Severe,Pastures and natural grassland,0
2016,DE40F,Prignitz,Total,Agricultural areas (excluding pastures),0.5
2016,DE40F,Prignitz,Moderate,Agricultural areas (excluding pastures),5.7
2016,DE40F,Prignitz,Severe,Agricultural areas (excluding pastures),12
2016,DE40F,Prignitz,Total,Pastures and natural grassland,0.2
2016,DE40F,Prignitz,Moderate,Pastures and natural grassland,0
2016,DE40F,Prignitz,Severe,Pastures and natural grassland,0
2016,DE40G,Spree-Neiße,Total,Agricultural areas (excluding pastures),0.5
2016,DE40G,Spree-Neiße,Moderate,Agricultural areas (excluding pastures),6.1
2016,DE40G,Spree-Neiße,Severe,Agricultural areas (excluding pastures),0
2016,DE40G,Spree-Neiße,Total,Pastures and natural grassland,0.2
2016,DE40G,Spree-Neiße,Moderate,Pastures and natural grassland,0
2016,DE40G,Spree-Neiße,Severe,Pastures and natural grassland,0
2016,DE40H,Teltow-Fläming,Total,Agricultural areas (excluding pastures),0.5
2016,DE40H,Teltow-Fläming,Moderate,Agricultural areas (excluding pastures),6
2016,DE40H,Teltow-Fläming,Severe,Agricultural areas (excluding pastures),11
2016,DE40H,Teltow-Fläming,Total,Pastures and natural grassland,0.1
2016,DE40H,Teltow-Fläming,Moderate,Pastures and natural grassland,0
2016,DE40H,Teltow-Fläming,Severe,Pastures and natural grassland,0
2016,DE40I,Uckermark,Total,Agricultural areas (excluding pastures),0.8
2016,DE40I,Uckermark,Moderate,Agricultural areas (excluding pastures),6.3
2016,DE40I,Uckermark,Severe,Agricultural areas (excluding pastures),12.2
2016,DE40I,Uckermark,Total,Pastures and natural grassland,0.3
2016,DE40I,Uckermark,Moderate,Pastures and natural grassland,6
2016,DE40I,Uckermark,Severe,Pastures and natural grassland,0
2016,DE50,Bremen,Total,Agricultural areas (excluding pastures),0.4
2016,DE50,Bremen,Moderate,Agricultural areas (excluding pastures),0
2016,DE50,Bremen,Severe,Agricultural areas (excluding pastures),0
2016,DE50,Bremen,Total,Pastures and natural grassland,0.2
2016,DE50,Bremen,Moderate,Pastures and natural grassland,0
2016,DE50,Bremen,Severe,Pastures and natural grassland,0
2016,DE501,"Bremen, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),0.4
2016,DE501,"Bremen, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),0
2016,DE501,"Bremen, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),0
2016,DE501,"Bremen, Kreisfreie Stadt",Total,Pastures and natural grassland,0.2
2016,DE501,"Bremen, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2016,DE501,"Bremen, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE502,"Bremerhaven, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),0.3
2016,DE502,"Bremerhaven, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),0
2016,DE502,"Bremerhaven, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),0
2016,DE502,"Bremerhaven, Kreisfreie Stadt",Total,Pastures and natural grassland,0.2
2016,DE502,"Bremerhaven, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2016,DE502,"Bremerhaven, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE600,Hamburg,Total,Agricultural areas (excluding pastures),0.4
2016,DE600,Hamburg,Moderate,Agricultural areas (excluding pastures),5.9
2016,DE600,Hamburg,Severe,Agricultural areas (excluding pastures),12.2
2016,DE600,Hamburg,Total,Agricultural areas (excluding pastures),0.4
2016,DE600,Hamburg,Moderate,Agricultural areas (excluding pastures),5.9
2016,DE600,Hamburg,Severe,Agricultural areas (excluding pastures),12.2
2016,DE600,Hamburg,Total,Pastures and natural grassland,0.2
2016,DE600,Hamburg,Moderate,Pastures and natural grassland,0
2016,DE600,Hamburg,Severe,Pastures and natural grassland,0
2016,DE600,Hamburg,Total,Pastures and natural grassland,0.2
2016,DE600,Hamburg,Moderate,Pastures and natural grassland,0
2016,DE600,Hamburg,Severe,Pastures and natural grassland,0
2016,DE71,Darmstadt,Total,Agricultural areas (excluding pastures),2.5
2016,DE71,Darmstadt,Moderate,Agricultural areas (excluding pastures),6.8
2016,DE71,Darmstadt,Severe,Agricultural areas (excluding pastures),13.9
2016,DE71,Darmstadt,Total,Pastures and natural grassland,2.2
2016,DE71,Darmstadt,Moderate,Pastures and natural grassland,6.5
2016,DE71,Darmstadt,Severe,Pastures and natural grassland,12.3
2016,DE711,"Darmstadt, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),1.1
2016,DE711,"Darmstadt, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.6
2016,DE711,"Darmstadt, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),11
2016,DE711,"Darmstadt, Kreisfreie Stadt",Total,Pastures and natural grassland,0.6
2016,DE711,"Darmstadt, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2016,DE711,"Darmstadt, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE712,"Frankfurt am Main, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),1.1
2016,DE712,"Frankfurt am Main, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.9
2016,DE712,"Frankfurt am Main, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),12.8
2016,DE712,"Frankfurt am Main, Kreisfreie Stadt",Total,Pastures and natural grassland,0.6
2016,DE712,"Frankfurt am Main, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2016,DE712,"Frankfurt am Main, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE713,"Offenbach am Main, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),0.6
2016,DE713,"Offenbach am Main, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),5.6
2016,DE713,"Offenbach am Main, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),0
2016,DE713,"Offenbach am Main, Kreisfreie Stadt",Total,Pastures and natural grassland,0.2
2016,DE713,"Offenbach am Main, Kreisfreie Stadt",Moderate,Pastures and natural grassland,0
2016,DE713,"Offenbach am Main, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE714,"Wiesbaden, Kreisfreie Stadt",Total,Agricultural areas (excluding pastures),1.8
2016,DE714,"Wiesbaden, Kreisfreie Stadt",Moderate,Agricultural areas (excluding pastures),6.5
2016,DE714,"Wiesbaden, Kreisfreie Stadt",Severe,Agricultural areas (excluding pastures),12.7
2016,DE714,"Wiesbaden, Kreisfreie Stadt",Total,Pastures and natural grassland,1.1
2016,DE714,"Wiesbaden, Kreisfreie Stadt",Moderate,Pastures and natural grassland,6.8
2016,DE714,"Wiesbaden, Kreisfreie Stadt",Severe,Pastures and natural grassland,0
2016,DE715,Bergstraße,Total,Agricultural areas (excluding pastures),2.2
2016,DE715,Bergstraße,Moderate,Agricultural areas (excluding pastures),6.8
2016,DE715,Bergstraße,Severe,Agricultural areas (excluding pastures),15.8
2016,DE715,Bergstraße,Total,Pastures and natural grassland,2.9
2016,DE715,Bergstraße,Moderate,Pastures and natural grassland,6.5
2016,DE715,Bergstraße,Severe,Pastures and natural grassland,12.7
2016,DE716,Darmstadt-Dieburg,Total,Agricultural areas (excluding pastures),2.4
2016,DE716,Darmstadt-Dieburg,Moderate,Agricultural areas (excluding pastures),6.9
2016,DE716,Darmstadt-Dieburg,Severe,Agricultural areas (excluding pastures),12.2
2016,DE716,Darmstadt-Dieburg,Total,Pastures and natural grassland,1.6
2016,DE716,Darmstadt-Dieburg,Moderate,Pastures and natural grassland,6.5
2016,DE716,Darmstadt-Dieburg,Severe,Pastures and natural grassland,12.1
2016,DE717,Groß-Gerau,Total,Agricultural areas (excluding pastures),0.4
2016,DE717,Groß-Gerau,Moderate,Agricultural areas (excluding pastures),5.7
2016,DE717,Groß-Gerau,Severe,Agricultural areas (excluding pastures),0
2016,DE717,Groß-Gerau,Total,Pastures and natural grassland,0.3
2016,DE717,Groß-Gerau,Moderate,Pastures and natural grassland,0
2016,DE717,Groß-Gerau,Severe,Pastures and natural grassland,0
2016,DE718,Hochtaunuskreis,Total,Agricultural areas (excluding pastures),3.2
2016,DE718,Hochtaunuskreis,Moderate,Agricultural areas (excluding pastures),6.9
2016,DE718,Hochtaunuskreis,Severe,Agricultural areas (excluding pastures),12.6
2016,DE718,Hochtaunuskreis,Total,Pastures and natural grassland,2.6
2016,DE718,Hochtaunuskreis,Moderate,Pastures and natural grassland,6.6
2016,DE718,Hochtaunuskreis,Severe,Pastures and natural grassland,12.4
2016,DE719,Main-Kinzig-Kreis,Total,Agricultural areas (excluding pastures),3
2016,DE719,Main-Kinzig-Kreis,Moderate,Agricultural areas (excluding pastures),6.8
